id,userid,itemid,finalgrade,timemodified
4648,1079,52,38.41,1711944000
4649,1092,52,100.0,1711944000
4650,1104,52,28.11,1711944000
4651,1129,52,39.2,1711944000
4652,1144,52,34.04,1711944000
4653,1169,52,45.58,1711944000
4654,1190,52,55.32,1711944000
4655,1207,52,36.31,1711944000
4656,1238,52,65.42,1711944000
4657,1258,52,52.02,1711944000
4658,1266,52,36.31,1711944000
4659,1347,52,44.17,1711944000
4660,1351,52,73.01,1711944000
4661,1366,52,63.61,1711944000
4662,1377,52,0.0,1711944000
4663,1387,52,26.65,1711944000
4664,1400,52,66.49,1711944000
4665,1430,52,71.52,1711944000
4666,1466,52,75.09,1711944000
4667,1469,52,25.96,1711944000
4668,1495,52,76.58,1711944000
4669,1500,52,49.32,1711944000
4670,1543,52,93.88,1711944000
4671,1553,52,43.44,1711944000
4672,1600,52,57.08,1711944000
4673,1641,52,60.78,1711944000
4674,1648,52,50.08,1711944000
4675,1651,52,77.5,1711944000
4676,1675,52,0.0,1711944000
4677,1715,52,82.28,1711944000
4678,1716,52,64.84,1711944000
4679,1720,52,59.76,1711944000
4680,1727,52,43.43,1711944000
4681,1802,52,100.0,1711944000
4682,1884,52,71.14,1711944000
4683,1934,52,34.21,1711944000
4684,1961,52,85.53,1711944000
4685,13,53,49.41,1711684800
4686,34,53,82.2,1711684800
4687,53,53,52.73,1711684800
4688,58,53,58.5,1711684800
4689,113,53,82.5,1711684800
4690,135,53,76.77,1711684800
4691,139,53,50.22,1711684800
4692,194,53,95.23,1711684800
4693,275,53,53.03,1711684800
4694,295,53,22.17,1711684800
4695,298,53,94.89,1711684800
4696,301,53,42.64,1711684800
4697,359,53,24.62,1711684800
4698,383,53,57.63,1711684800
4699,397,53,39.29,1711684800
4700,411,53,60.0,1711684800
4701,430,53,82.66,1711684800
4702,459,53,100.0,1711684800
4703,464,53,72.1,1711684800
4704,531,53,71.51,1711684800
4705,612,53,96.59,1711684800
4706,617,53,39.11,1711684800
4707,661,53,64.14,1711684800
4708,665,53,71.25,1711684800
4709,672,53,58.16,1711684800
4710,715,53,85.8,1711684800
4711,750,53,67.19,1711684800
4712,761,53,20.31,1711684800
4713,774,53,13.09,1711684800
4714,789,53,52.74,1711684800
4715,977,53,67.67,1711684800
4716,979,53,96.87,1711684800
4717,982,53,7.47,1711684800
4718,1010,53,66.41,1711684800
4719,1039,53,69.79,1711684800
4720,1044,53,20.68,1711684800
4721,1051,53,42.73,1711684800
4722,1062,53,21.01,1711684800
4723,1087,53,21.15,1711684800
4724,1088,53,20.37,1711684800
4725,1092,53,0.0,1711684800
4726,1113,53,34.12,1711684800
4727,1144,53,69.99,1711684800
4728,1207,53,35.15,1711684800
4729,1212,53,67.16,1711684800
4730,1331,53,32.46,1711684800
4731,1347,53,42.77,1711684800
4732,1366,53,62.18,1711684800
4733,1387,53,77.14,1711684800
4734,1413,53,85.65,1711684800
4735,1430,53,72.16,1711684800
4736,1469,53,2.58,1711684800
4737,1495,53,66.98,1711684800
4738,1543,53,46.29,1711684800
4739,1550,53,57.33,1711684800
4740,1578,53,36.12,1711684800
4741,1600,53,50.25,1711684800
4742,1651,53,60.32,1711684800
4743,1673,53,58.43,1711684800
4744,1715,53,45.08,1711684800
4745,1716,53,70.37,1711684800
4746,1720,53,7.86,1711684800
4747,1727,53,64.87,1711684800
4748,1802,53,0.0,1711684800
4749,1806,53,56.07,1711684800
4750,1934,53,46.76,1711684800
4751,1960,53,92.87,1711684800
4752,1965,53,43.33,1711684800
4753,1967,53,78.16,1711684800
4754,1979,53,46.27,1711684800
4755,1992,53,23.88,1711684800
4756,13,61,72.5,1712412000
4757,19,61,38.8,1711893600
4758,34,61,53.4,1712066400
4759,40,61,40.6,1711980000
4760,53,61,44.5,1711893600
4761,55,61,35.6,1711980000
4762,58,61,65.9,1712239200
4763,80,61,57.2,1712152800
4764,83,61,42.7,1712152800
4765,95,61,82.8,1712412000
4766,96,61,44.1,1712066400
4767,113,61,53.4,1712412000
4768,116,61,21.4,1712152800
4769,118,61,71.8,1711807200
4770,135,61,46.2,1712066400
4771,179,61,9.5,1711893600
4772,186,61,71.9,1711807200
4773,189,61,54.5,1711893600
4774,194,61,29.5,1712152800
4775,198,61,14.7,1712239200
4776,208,61,40.7,1711807200
4777,223,61,46.6,1711807200
4778,241,61,24.0,1712066400
4779,246,61,5.9,1712066400
4780,257,61,64.1,1711893600
4781,275,61,24.9,1712239200
4782,295,61,60.0,1712152800
4783,298,61,60.5,1712152800
4784,300,61,49.0,1712325600
4785,301,61,39.0,1711893600
4786,333,61,31.2,1711980000
4787,342,61,14.6,1712239200
4788,345,61,73.1,1712412000
4789,358,61,58.0,1711893600
4790,359,61,56.7,1711893600
4791,370,61,14.5,1711980000
4792,383,61,36.0,1712412000
4793,397,61,66.5,1712412000
4794,411,61,32.0,1711807200
4795,412,61,27.7,1712325600
4796,430,61,59.1,1711980000
4797,432,61,16.5,1712325600
4798,439,61,51.2,1712152800
4799,453,61,50.4,1711893600
4800,459,61,28.4,1712239200
4801,464,61,68.9,1711893600
4802,470,61,80.0,1711893600
4803,502,61,18.1,1712152800
4804,591,61,15.3,1712152800
4805,612,61,39.7,1712239200
4806,617,61,43.4,1711807200
4807,634,61,68.6,1712239200
4808,640,61,10.0,1712412000
4809,661,61,71.0,1711980000
4810,665,61,81.6,1712239200
4811,672,61,61.7,1712066400
4812,675,61,69.5,1712325600
4813,704,61,28.7,1711980000
4814,711,61,12.8,1712066400
4815,715,61,47.8,1712066400
4816,749,61,16.7,1712152800
4817,750,61,59.0,1712239200
4818,761,61,58.1,1711980000
4819,774,61,54.4,1712239200
4820,785,61,32.8,1712066400
4821,789,61,44.1,1711807200
4822,857,61,35.7,1711980000
4823,863,61,84.4,1711807200
4824,902,61,48.0,1712239200
4825,914,61,5.2,1712152800
4826,915,61,27.9,1712412000
4827,935,61,34.5,1712325600
4828,965,61,20.8,1711893600
4829,977,61,66.5,1712412000
4830,979,61,48.5,1712239200
4831,982,61,30.7,1712152800
4832,990,61,46.1,1712325600
4833,999,61,16.1,1712412000
4834,1010,61,51.4,1711980000
4835,1014,61,25.1,1712152800
4836,1039,61,66.1,1712412000
4837,1051,61,57.9,1712239200
4838,1062,61,56.0,1711980000
4839,1068,61,52.3,1711893600
4840,1083,61,13.6,1711807200
4841,1086,61,65.8,1712152800
4842,1087,61,41.9,1712066400
4843,1092,61,29.6,1712239200
4844,1104,61,62.9,1711807200
4845,1113,61,53.6,1712066400
4846,1120,61,43.4,1712239200
4847,1129,61,31.2,1711980000
4848,1134,61,34.6,1711980000
4849,1135,61,6.6,1712152800
4850,1144,61,37.6,1712239200
4851,1166,61,24.2,1712066400
4852,1169,61,40.3,1712239200
4853,1190,61,50.1,1712066400
4854,1194,61,14.6,1711807200
4855,1207,61,54.2,1711893600
4856,1238,61,75.8,1712152800
4857,1250,61,23.1,1711893600
4858,1258,61,33.6,1711807200
4859,1266,61,34.9,1712066400
4860,1336,61,22.9,1711980000
4861,1342,61,36.8,1712239200
4862,1347,61,75.1,1712152800
4863,1377,61,46.7,1712239200
4864,1378,61,35.5,1711980000
4865,1385,61,21.2,1712066400
4866,1387,61,31.9,1711807200
4867,1430,61,76.8,1711893600
4868,1440,61,6.7,1712325600
4869,1451,61,26.7,1712152800
4870,1459,61,29.3,1711893600
4871,1465,61,36.5,1711893600
4872,1466,61,52.0,1712325600
4873,1469,61,42.0,1712325600
4874,1478,61,35.1,1712152800
4875,1495,61,75.1,1712239200
4876,1543,61,77.9,1712066400
4877,1550,61,79.0,1712412000
4878,1553,61,38.3,1712152800
4879,1562,61,62.3,1711980000
4880,1578,61,37.3,1712325600
4881,1600,61,80.0,1711807200
4882,1626,61,62.5,1712325600
4883,1632,61,33.9,1712412000
4884,1641,61,37.8,1712066400
4885,1651,61,68.9,1712239200
4886,1673,61,45.0,1712239200
4887,1675,61,54.1,1712066400
4888,1700,61,50.3,1712412000
4889,1714,61,19.3,1712325600
4890,1715,61,71.3,1711807200
4891,1720,61,56.2,1711807200
4892,1727,61,82.7,1712152800
4893,1806,61,73.3,1712325600
4894,1813,61,28.3,1711980000
4895,1854,61,23.6,1712066400
4896,1884,61,36.4,1712325600
4897,1903,61,63.5,1711807200
4898,1905,61,61.0,1712066400
4899,1934,61,57.9,1711893600
4900,1959,61,52.3,1712239200
4901,1960,61,39.1,1712239200
4902,1961,61,21.9,1712152800
4903,1965,61,44.2,1712412000
4904,1967,61,54.0,1712412000
4905,1979,61,60.0,1712412000
4906,1983,61,16.1,1712325600
4907,19,62,37.1,1711886400
4908,40,62,42.5,1712145600
4909,43,62,83.7,1712232000
4910,55,62,38.6,1712404800
4911,58,62,72.1,1712145600
4912,80,62,34.8,1712404800
4913,83,62,54.6,1711886400
4914,95,62,80.0,1711886400
4915,101,62,18.7,1712491200
4916,113,62,63.2,1712491200
4917,116,62,12.8,1712059200
4918,118,62,13.2,1711886400
4919,135,62,68.7,1711972800
4920,139,62,17.1,1712404800
4921,151,62,33.3,1711886400
4922,186,62,81.8,1712318400
4923,189,62,53.6,1712404800
4924,194,62,19.7,1711972800
4925,214,62,60.5,1712059200
4926,223,62,59.3,1712491200
4927,241,62,38.6,1712404800
4928,275,62,61.9,1711972800
4929,295,62,56.5,1712404800
4930,298,62,46.3,1712404800
4931,300,62,43.3,1712145600
4932,301,62,54.0,1712232000
4933,358,62,48.7,1712404800
4934,359,62,74.6,1712059200
4935,380,62,48.6,1712232000
4936,383,62,44.6,1712145600
4937,397,62,30.3,1712318400
4938,411,62,56.2,1712404800
4939,412,62,37.9,1712232000
4940,430,62,22.1,1712232000
4941,432,62,29.1,1711972800
4942,450,62,65.8,1712318400
4943,452,62,10.7,1712145600
4944,464,62,43.4,1712404800
4945,466,62,67.3,1711886400
4946,470,62,56.7,1712318400
4947,501,62,33.0,1712491200
4948,503,62,24.8,1712145600
4949,531,62,55.9,1712318400
4950,572,62,43.2,1712404800
4951,591,62,27.6,1712145600
4952,599,62,21.8,1711886400
4953,603,62,30.0,1711972800
4954,612,62,46.1,1711972800
4955,617,62,56.1,1711972800
4956,640,62,30.2,1712404800
4957,646,62,19.9,1711886400
4958,661,62,72.4,1712059200
4959,665,62,79.3,1711886400
4960,672,62,93.2,1712145600
4961,675,62,72.8,1711886400
4962,715,62,39.5,1711886400
4963,724,62,25.8,1712318400
4964,749,62,39.0,1712232000
4965,774,62,19.9,1711972800
4966,782,62,23.5,1711972800
4967,785,62,37.7,1712491200
4968,789,62,46.7,1712145600
4969,824,62,48.9,1712059200
4970,863,62,48.8,1712232000
4971,871,62,30.7,1711886400
4972,877,62,76.1,1712491200
4973,902,62,67.9,1712145600
4974,914,62,17.8,1712491200
4975,935,62,53.0,1712145600
4976,942,62,41.2,1712318400
4977,977,62,67.5,1711972800
4978,979,62,77.0,1711972800
4979,982,62,53.2,1712404800
4980,995,62,3.0,1712059200
4981,1010,62,57.4,1712318400
4982,1017,62,75.8,1712145600
4983,1027,62,18.9,1712232000
4984,1039,62,68.3,1712404800
4985,1043,62,26.3,1712145600
4986,1051,62,52.6,1712491200
4987,1060,62,47.2,1712145600
4988,1062,62,52.4,1712145600
4989,1068,62,62.7,1711886400
4990,1079,62,55.2,1711886400
4991,1086,62,71.3,1712059200
4992,1088,62,72.4,1712404800
4993,1092,62,51.8,1712232000
4994,1113,62,50.3,1712318400
4995,1134,62,37.7,1712232000
4996,1144,62,52.6,1712404800
4997,1167,62,60.2,1712404800
4998,1169,62,56.6,1711886400
4999,1190,62,35.6,1712232000
5000,1194,62,36.9,1711972800
5001,1200,62,38.9,1712318400
5002,1212,62,46.9,1712318400
5003,1238,62,51.2,1712145600
5004,1257,62,46.6,1712059200
5005,1258,62,44.8,1712404800
5006,1266,62,26.2,1712232000
5007,1268,62,23.3,1712059200
5008,1331,62,51.8,1712318400
5009,1336,62,11.9,1712318400
5010,1342,62,33.8,1711972800
5011,1347,62,59.2,1711886400
5012,1351,62,10.9,1712491200
5013,1366,62,71.7,1711972800
5014,1377,62,48.3,1712318400
5015,1387,62,29.2,1712404800
5016,1400,62,55.0,1712059200
5017,1413,62,54.0,1712232000
5018,1430,62,80.0,1712232000
5019,1440,62,11.3,1711886400
5020,1447,62,14.6,1711972800
5021,1453,62,27.9,1711972800
5022,1465,62,55.0,1712404800
5023,1466,62,44.4,1712491200
5024,1469,62,32.8,1712232000
5025,1489,62,25.8,1712059200
5026,1495,62,60.8,1712059200
5027,1500,62,34.9,1712232000
5028,1543,62,44.1,1712318400
5029,1550,62,50.7,1711886400
5030,1553,62,63.6,1712318400
5031,1562,62,54.9,1712491200
5032,1626,62,66.1,1712404800
5033,1632,62,2.8,1712404800
5034,1641,62,59.8,1711886400
5035,1651,62,77.7,1712318400
5036,1675,62,55.9,1711886400
5037,1699,62,29.8,1712059200
5038,1700,62,53.5,1712145600
5039,1706,62,31.5,1712145600
5040,1715,62,86.0,1711972800
5041,1716,62,50.6,1712404800
5042,1720,62,51.9,1712232000
5043,1727,62,91.6,1711886400
5044,1737,62,12.3,1711886400
5045,1758,62,10.0,1711972800
5046,1802,62,66.1,1712059200
5047,1813,62,47.4,1712491200
5048,1884,62,31.6,1711886400
5049,1903,62,62.4,1712059200
5050,1905,62,71.9,1711972800
5051,1950,62,22.2,1711886400
5052,1959,62,45.8,1712145600
5053,1960,62,53.2,1712404800
5054,1961,62,43.6,1712145600
5055,1967,62,14.5,1712404800
5056,1979,62,68.5,1712318400
5057,8,63,56.3,1711832400
5058,13,63,45.0,1712437200
5059,19,63,45.1,1712091600
5060,34,63,72.9,1712005200
5061,40,63,20.5,1711918800
5062,43,63,51.7,1712264400
5063,53,63,56.2,1712264400
5064,58,63,40.2,1712178000
5065,80,63,40.5,1712264400
5066,95,63,38.2,1712350800
5067,96,63,39.7,1712178000
5068,101,63,16.9,1711832400
5069,113,63,69.6,1711832400
5070,118,63,58.1,1712091600
5071,135,63,60.4,1711832400
5072,139,63,32.6,1711832400
5073,179,63,23.9,1711918800
5074,186,63,20.1,1712437200
5075,194,63,34.3,1711918800
5076,208,63,53.1,1711918800
5077,224,63,41.0,1712264400
5078,241,63,28.6,1712437200
5079,246,63,45.8,1711918800
5080,257,63,49.6,1712264400
5081,275,63,21.5,1712178000
5082,300,63,55.1,1712350800
5083,333,63,29.6,1711918800
5084,334,63,18.8,1711832400
5085,345,63,76.7,1712437200
5086,359,63,91.2,1711918800
5087,370,63,12.9,1711918800
5088,383,63,33.5,1711832400
5089,397,63,33.5,1712437200
5090,411,63,41.3,1712350800
5091,412,63,67.7,1712091600
5092,430,63,60.7,1712264400
5093,432,63,8.2,1712437200
5094,453,63,48.3,1711918800
5095,464,63,81.9,1711918800
5096,470,63,75.2,1712264400
5097,501,63,33.1,1712350800
5098,521,63,24.3,1712350800
5099,572,63,50.0,1711832400
5100,577,63,33.1,1712350800
5101,612,63,52.6,1712264400
5102,617,63,55.8,1712437200
5103,634,63,62.6,1712091600
5104,646,63,34.2,1712350800
5105,661,63,42.6,1711918800
5106,665,63,35.6,1711832400
5107,672,63,69.5,1712005200
5108,675,63,58.2,1712264400
5109,711,63,19.2,1712178000
5110,715,63,18.6,1712437200
5111,724,63,35.2,1712091600
5112,749,63,25.3,1712005200
5113,750,63,36.6,1712005200
5114,774,63,40.3,1712091600
5115,785,63,19.9,1712178000
5116,789,63,38.2,1712005200
5117,824,63,37.8,1712005200
5118,863,63,27.9,1711832400
5119,871,63,39.2,1712264400
5120,877,63,62.2,1711832400
5121,902,63,80.4,1712178000
5122,913,63,39.0,1712178000
5123,915,63,17.4,1712178000
5124,935,63,42.2,1712178000
5125,942,63,56.3,1711918800
5126,977,63,77.5,1712350800
5127,979,63,43.0,1712178000
5128,982,63,43.6,1712437200
5129,995,63,0.0,1711832400
5130,1010,63,94.0,1712005200
5131,1017,63,39.3,1712178000
5132,1039,63,58.1,1712350800
5133,1043,63,46.9,1711918800
5134,1044,63,86.1,1711918800
5135,1051,63,35.9,1712005200
5136,1062,63,42.1,1712350800
5137,1079,63,48.9,1712264400
5138,1083,63,29.1,1712350800
5139,1087,63,32.9,1712437200
5140,1088,63,55.5,1712437200
5141,1092,63,58.5,1712178000
5142,1113,63,57.9,1712437200
5143,1129,63,28.6,1712437200
5144,1134,63,32.6,1712178000
5145,1144,63,78.7,1712350800
5146,1166,63,11.6,1712437200
5147,1169,63,54.9,1712091600
5148,1194,63,4.0,1712178000
5149,1200,63,41.2,1712091600
5150,1207,63,51.4,1712437200
5151,1212,63,49.1,1712437200
5152,1238,63,56.0,1712264400
5153,1257,63,35.3,1711918800
5154,1258,63,56.0,1711918800
5155,1266,63,67.5,1712178000
5156,1320,63,33.4,1712264400
5157,1331,63,55.4,1712178000
5158,1342,63,67.4,1712264400
5159,1346,63,26.9,1712264400
5160,1347,63,55.0,1712091600
5161,1351,63,10.2,1712437200
5162,1366,63,57.2,1712437200
5163,1372,63,48.6,1712437200
5164,1377,63,29.8,1712437200
5165,1378,63,23.4,1711832400
5166,1385,63,33.2,1712437200
5167,1400,63,71.3,1712264400
5168,1413,63,40.7,1712178000
5169,1430,63,83.9,1711918800
5170,1440,63,21.8,1712178000
5171,1453,63,17.3,1712178000
5172,1469,63,37.3,1711832400
5173,1478,63,32.3,1712437200
5174,1495,63,61.3,1712005200
5175,1500,63,45.7,1712091600
5176,1543,63,81.6,1712005200
5177,1550,63,74.5,1712350800
5178,1553,63,83.5,1712005200
5179,1578,63,39.5,1711832400
5180,1600,63,71.8,1712437200
5181,1607,63,52.2,1712005200
5182,1626,63,35.3,1712350800
5183,1641,63,7.7,1712264400
5184,1648,63,54.1,1712091600
5185,1651,63,86.9,1712350800
5186,1655,63,23.9,1711832400
5187,1673,63,44.3,1711918800
5188,1675,63,43.4,1712178000
5189,1700,63,26.2,1712005200
5190,1706,63,17.5,1711832400
5191,1714,63,13.6,1712437200
5192,1716,63,45.1,1712178000
5193,1720,63,22.4,1712264400
5194,1727,63,71.4,1712350800
5195,1737,63,23.8,1711832400
5196,1758,63,16.5,1712091600
5197,1854,63,57.3,1712091600
5198,1905,63,38.7,1712437200
5199,1934,63,49.1,1711918800
5200,1959,63,57.6,1712005200
5201,1960,63,48.8,1711918800
5202,1961,63,57.6,1711832400
5203,1979,63,44.6,1712005200
5204,1983,63,8.9,1712437200
5205,1992,63,71.4,1712178000
5206,13,64,47.9,1712221200
5207,19,64,19.8,1712480400
5208,34,64,73.7,1712307600
5209,43,64,48.5,1711875600
5210,45,64,41.0,1712307600
5211,55,64,59.7,1712394000
5212,58,64,42.5,1712221200
5213,83,64,40.5,1712480400
5214,95,64,70.1,1712134800
5215,113,64,73.8,1712048400
5216,132,64,16.8,1712307600
5217,135,64,82.5,1712307600
5218,139,64,33.3,1711875600
5219,151,64,58.6,1712221200
5220,179,64,6.8,1711875600
5221,194,64,24.3,1711962000
5222,214,64,74.2,1712307600
5223,223,64,51.6,1712134800
5224,241,64,55.8,1711962000
5225,257,64,45.4,1711875600
5226,275,64,18.1,1711962000
5227,298,64,43.4,1712480400
5228,300,64,67.1,1712307600
5229,301,64,50.8,1712134800
5230,345,64,33.6,1712221200
5231,359,64,55.4,1712394000
5232,383,64,28.4,1712134800
5233,402,64,42.3,1712048400
5234,411,64,19.3,1712480400
5235,420,64,22.8,1711962000
5236,439,64,41.8,1712134800
5237,450,64,31.8,1711962000
5238,452,64,14.5,1712480400
5239,453,64,39.7,1712480400
5240,464,64,72.1,1712048400
5241,466,64,36.9,1711962000
5242,470,64,33.4,1712221200
5243,501,64,31.7,1711875600
5244,503,64,11.5,1711875600
5245,521,64,24.4,1711962000
5246,531,64,82.9,1712394000
5247,572,64,45.2,1712307600
5248,591,64,3.9,1712394000
5249,603,64,30.0,1711875600
5250,612,64,47.8,1712480400
5251,634,64,83.1,1711962000
5252,640,64,13.4,1712307600
5253,646,64,35.6,1712394000
5254,661,64,28.4,1712480400
5255,665,64,67.1,1712480400
5256,672,64,64.0,1712134800
5257,675,64,81.7,1712221200
5258,704,64,35.1,1712480400
5259,715,64,62.6,1712480400
5260,749,64,50.8,1712134800
5261,774,64,25.7,1712480400
5262,782,64,33.2,1711875600
5263,785,64,29.5,1712307600
5264,789,64,38.9,1712134800
5265,863,64,43.7,1712480400
5266,877,64,72.6,1712480400
5267,902,64,44.4,1712394000
5268,915,64,31.5,1712221200
5269,942,64,30.1,1712221200
5270,977,64,63.6,1712307600
5271,979,64,72.4,1711962000
5272,982,64,43.5,1712480400
5273,995,64,15.2,1712048400
5274,1010,64,68.6,1711875600
5275,1017,64,100.0,1712394000
5276,1027,64,17.2,1712480400
5277,1039,64,57.4,1712480400
5278,1043,64,38.3,1712134800
5279,1044,64,60.2,1712134800
5280,1051,64,64.8,1712307600
5281,1060,64,52.6,1712048400
5282,1062,64,36.7,1712221200
5283,1068,64,50.2,1712480400
5284,1079,64,52.9,1712480400
5285,1086,64,30.8,1711875600
5286,1087,64,22.7,1712134800
5287,1088,64,28.8,1712134800
5288,1104,64,63.2,1712134800
5289,1113,64,47.7,1712307600
5290,1129,64,31.7,1712394000
5291,1134,64,62.5,1712480400
5292,1135,64,24.1,1712394000
5293,1144,64,68.2,1712221200
5294,1169,64,61.9,1712480400
5295,1200,64,37.8,1712307600
5296,1207,64,47.9,1712134800
5297,1238,64,80.3,1711962000
5298,1257,64,45.1,1712480400
5299,1266,64,28.2,1712048400
5300,1268,64,17.4,1712480400
5301,1331,64,59.7,1712307600
5302,1342,64,40.0,1712221200
5303,1346,64,40.6,1712480400
5304,1347,64,58.8,1712307600
5305,1351,64,43.7,1711962000
5306,1366,64,52.8,1712134800
5307,1372,64,17.9,1712134800
5308,1377,64,61.6,1712048400
5309,1387,64,32.8,1711875600
5310,1400,64,80.0,1712134800
5311,1413,64,24.0,1711962000
5312,1430,64,72.6,1712134800
5313,1447,64,32.4,1712307600
5314,1453,64,13.9,1712221200
5315,1465,64,40.6,1712048400
5316,1466,64,26.0,1711962000
5317,1469,64,43.0,1711962000
5318,1495,64,55.2,1712394000
5319,1500,64,44.0,1712394000
5320,1543,64,76.2,1712394000
5321,1550,64,49.1,1712394000
5322,1553,64,68.8,1711875600
5323,1562,64,40.5,1712134800
5324,1578,64,70.0,1712307600
5325,1600,64,80.7,1712307600
5326,1626,64,43.1,1711875600
5327,1641,64,47.9,1712394000
5328,1648,64,44.9,1712307600
5329,1651,64,66.4,1712221200
5330,1655,64,22.0,1712480400
5331,1673,64,49.4,1712048400
5332,1675,64,46.2,1712480400
5333,1699,64,17.2,1712221200
5334,1706,64,48.4,1711962000
5335,1714,64,50.3,1712307600
5336,1715,64,53.4,1712134800
5337,1716,64,26.7,1711962000
5338,1720,64,51.6,1712221200
5339,1727,64,69.8,1711962000
5340,1737,64,17.5,1711875600
5341,1854,64,25.4,1712221200
5342,1884,64,31.5,1712221200
5343,1903,64,72.3,1712221200
5344,1934,64,44.9,1712394000
5345,1950,64,33.7,1712307600
5346,1959,64,35.6,1712394000
5347,1960,64,50.8,1712048400
5348,1961,64,47.4,1712134800
5349,1967,64,62.8,1712134800
5350,1979,64,39.4,1712221200
5351,1992,64,63.8,1712048400
5352,19,65,48.0,1711994400
5353,43,65,58.3,1712512800
5354,45,65,42.6,1711994400
5355,53,65,44.3,1712512800
5356,55,65,43.8,1711994400
5357,58,65,76.1,1712599200
5358,80,65,46.2,1712426400
5359,83,65,51.5,1712426400
5360,95,65,65.7,1712167200
5361,96,65,50.6,1712426400
5362,113,65,54.0,1712080800
5363,135,65,76.8,1712512800
5364,139,65,36.9,1712599200
5365,151,65,46.4,1712167200
5366,179,65,31.7,1712512800
5367,189,65,62.1,1712080800
5368,194,65,56.4,1712340000
