id,userid,itemid,finalgrade,timemodified,source
4176,1813,45,32.6,1710028800,teacher
4177,1829,45,18.0,1710028800,teacher
4178,1854,45,52.7,1710633600,teacher
4179,1870,45,35.6,1710547200,teacher
4180,1903,45,44.9,1710028800,teacher
4181,1905,45,32.7,1710201600,teacher
4182,1910,45,12.7,1710547200,teacher
4183,1959,45,35.7,1710460800,teacher
4184,1960,45,31.5,1710115200,teacher
4185,1961,45,38.1,1710115200,teacher
4186,1965,45,43.6,1710633600,teacher
4187,1979,45,40.9,1710115200,teacher
4188,1989,45,13.3,1710633600,teacher
4189,1992,45,51.7,1710115200,teacher
4190,1999,45,50.7,1710201600,teacher
4191,13,46,18.87,1711944000,teacher
4192,34,46,67.78,1711944000,teacher
4193,43,46,56.75,1711944000,teacher
4194,58,46,41.2,1711944000,teacher
4195,80,46,56.06,1711944000,teacher
4196,101,46,16.53,1711944000,teacher
4197,135,46,33.77,1711944000,teacher
4198,139,46,5.25,1711944000,teacher
4199,223,46,24.73,1711944000,teacher
4200,275,46,36.57,1711944000,teacher
4201,295,46,63.98,1711944000,teacher
4202,300,46,25.02,1711944000,teacher
4203,358,46,21.85,1711944000,teacher
4204,359,46,58.06,1711944000,teacher
4205,397,46,31.53,1711944000,teacher
4206,411,46,58.73,1711944000,teacher
4207,412,46,22.76,1711944000,teacher
4208,439,46,35.38,1711944000,teacher
4209,450,46,58.19,1711944000,teacher
4210,453,46,71.08,1711944000,teacher
4211,459,46,25.69,1711944000,teacher
4212,591,46,24.53,1711944000,teacher
4213,599,46,9.24,1711944000,teacher
4214,634,46,51.1,1711944000,teacher
4215,661,46,63.52,1711944000,teacher
4216,665,46,73.07,1711944000,teacher
4217,672,46,63.11,1711944000,teacher
4218,675,46,83.32,1711944000,teacher
4219,750,46,82.62,1711944000,teacher
4220,789,46,35.16,1711944000,teacher
4221,824,46,52.9,1711944000,teacher
4222,877,46,76.96,1711944000,teacher
4223,902,46,54.96,1711944000,teacher
4224,915,46,34.09,1711944000,teacher
4225,935,46,57.96,1711944000,teacher
4226,977,46,53.89,1711944000,teacher
4227,979,46,58.42,1711944000,teacher
4228,982,46,58.04,1711944000,teacher
4229,1010,46,91.35,1711944000,teacher
4230,1039,46,95.15,1711944000,teacher
4231,1044,46,60.05,1711944000,teacher
4232,1051,46,73.41,1711944000,teacher
4233,1068,46,27.01,1711944000,teacher
4234,1088,46,19.83,1711944000,teacher
4235,1092,46,79.33,1711944000,teacher
4236,1113,46,100.0,1711944000,teacher
4237,1144,46,58.11,1711944000,teacher
4238,1167,46,19.48,1711944000,teacher
4239,1169,46,63.57,1711944000,teacher
4240,1207,46,24.71,1711944000,teacher
4241,1212,46,42.37,1711944000,teacher
4242,1266,46,35.07,1711944000,teacher
4243,1347,46,67.1,1711944000,teacher
4244,1377,46,58.92,1711944000,teacher
4245,1400,46,53.33,1711944000,teacher
4246,1413,46,60.18,1711944000,teacher
4247,1451,46,0.0,1711944000,teacher
4248,1495,46,61.72,1711944000,teacher
4249,1543,46,42.38,1711944000,teacher
4250,1550,46,83.39,1711944000,teacher
4251,1553,46,56.72,1711944000,teacher
4252,1600,46,72.85,1711944000,teacher
4253,1648,46,56.17,1711944000,teacher
4254,1715,46,59.04,1711944000,teacher
4255,1716,46,0.0,1711944000,teacher
4256,1720,46,38.67,1711944000,teacher
4257,1727,46,80.38,1711944000,teacher
4258,1806,46,91.12,1711944000,teacher
4259,1903,46,44.82,1711944000,teacher
4260,1905,46,24.67,1711944000,teacher
4261,1961,46,60.94,1711944000,teacher
4262,1965,46,42.55,1711944000,teacher
4263,1967,46,40.59,1711944000,teacher
4264,1979,46,40.04,1711944000,teacher
4265,1992,46,24.21,1711944000,teacher
4266,34,47,40.56,1711771200,teacher
4267,58,47,66.47,1711771200,teacher
4268,80,47,100.0,1711771200,teacher
4269,95,47,48.91,1711771200,teacher
4270,113,47,55.47,1711771200,teacher
4271,135,47,50.49,1711771200,teacher
4272,139,47,67.43,1711771200,teacher
4273,198,47,18.58,1711771200,teacher
4274,295,47,68.54,1711771200,teacher
4275,298,47,27.62,1711771200,teacher
4276,300,47,0.0,1711771200,teacher
4277,301,47,26.77,1711771200,teacher
4278,333,47,40.8,1711771200,teacher
4279,359,47,54.12,1711771200,teacher
4280,397,47,69.07,1711771200,teacher
4281,412,47,59.9,1711771200,teacher
4282,439,47,88.98,1711771200,teacher
4283,464,47,65.13,1711771200,teacher
4284,466,47,38.86,1711771200,teacher
4285,612,47,70.02,1711771200,teacher
4286,634,47,35.08,1711771200,teacher
4287,661,47,39.86,1711771200,teacher
4288,665,47,54.4,1711771200,teacher
4289,672,47,60.34,1711771200,teacher
4290,724,47,37.07,1711771200,teacher
4291,749,47,39.13,1711771200,teacher
4292,824,47,44.4,1711771200,teacher
4293,902,47,77.34,1711771200,teacher
4294,977,47,69.83,1711771200,teacher
4295,982,47,60.8,1711771200,teacher
4296,990,47,51.47,1711771200,teacher
4297,1039,47,36.41,1711771200,teacher
4298,1043,47,51.07,1711771200,teacher
4299,1051,47,21.37,1711771200,teacher
4300,1062,47,81.74,1711771200,teacher
4301,1068,47,100.0,1711771200,teacher
4302,1088,47,28.9,1711771200,teacher
4303,1104,47,39.57,1711771200,teacher
4304,1129,47,66.43,1711771200,teacher
4305,1167,47,34.63,1711771200,teacher
4306,1190,47,87.26,1711771200,teacher
4307,1212,47,76.28,1711771200,teacher
4308,1238,47,36.19,1711771200,teacher
4309,1258,47,45.81,1711771200,teacher
4310,1331,47,55.16,1711771200,teacher
4311,1346,47,69.54,1711771200,teacher
4312,1347,47,48.74,1711771200,teacher
4313,1351,47,100.0,1711771200,teacher
4314,1366,47,45.59,1711771200,teacher
4315,1387,47,91.31,1711771200,teacher
4316,1400,47,67.45,1711771200,teacher
4317,1413,47,35.06,1711771200,teacher
4318,1430,47,46.46,1711771200,teacher
4319,1466,47,100.0,1711771200,teacher
4320,1469,47,85.21,1711771200,teacher
4321,1543,47,89.09,1711771200,teacher
4322,1550,47,61.0,1711771200,teacher
4323,1600,47,70.29,1711771200,teacher
4324,1626,47,87.26,1711771200,teacher
4325,1715,47,51.9,1711771200,teacher
4326,1720,47,3.52,1711771200,teacher
4327,1727,47,86.9,1711771200,teacher
4328,1884,47,30.78,1711771200,teacher
4329,1903,47,59.62,1711771200,teacher
4330,1905,47,43.4,1711771200,teacher
4331,1959,47,45.52,1711771200,teacher
4332,1979,47,63.87,1711771200,teacher
4333,13,48,22.84,1711944000,teacher
4334,34,48,58.82,1711944000,teacher
4335,53,48,74.33,1711944000,teacher
4336,58,48,77.14,1711944000,teacher
4337,95,48,72.02,1711944000,teacher
4338,113,48,67.36,1711944000,teacher
4339,132,48,8.57,1711944000,teacher
4340,135,48,73.03,1711944000,teacher
4341,223,48,42.74,1711944000,teacher
4342,301,48,54.19,1711944000,teacher
4343,333,48,40.25,1711944000,teacher
4344,359,48,75.69,1711944000,teacher
4345,397,48,100.0,1711944000,teacher
4346,453,48,83.55,1711944000,teacher
4347,464,48,43.9,1711944000,teacher
4348,531,48,80.27,1711944000,teacher
4349,603,48,23.11,1711944000,teacher
4350,617,48,0.0,1711944000,teacher
4351,634,48,70.6,1711944000,teacher
4352,661,48,60.13,1711944000,teacher
4353,665,48,61.45,1711944000,teacher
4354,672,48,84.3,1711944000,teacher
4355,715,48,31.17,1711944000,teacher
4356,750,48,84.5,1711944000,teacher
4357,761,48,35.11,1711944000,teacher
4358,789,48,55.96,1711944000,teacher
4359,877,48,65.08,1711944000,teacher
4360,902,48,76.43,1711944000,teacher
4361,977,48,67.67,1711944000,teacher
4362,979,48,47.99,1711944000,teacher
4363,1039,48,69.64,1711944000,teacher
4364,1043,48,52.6,1711944000,teacher
4365,1044,48,39.04,1711944000,teacher
4366,1068,48,87.21,1711944000,teacher
4367,1087,48,44.08,1711944000,teacher
4368,1092,48,60.6,1711944000,teacher
4369,1113,48,85.97,1711944000,teacher
4370,1129,48,42.05,1711944000,teacher
4371,1135,48,65.31,1711944000,teacher
4372,1144,48,46.77,1711944000,teacher
4373,1167,48,36.85,1711944000,teacher
4374,1188,48,27.3,1711944000,teacher
4375,1207,48,65.84,1711944000,teacher
4376,1238,48,75.26,1711944000,teacher
4377,1266,48,72.35,1711944000,teacher
4378,1331,48,42.9,1711944000,teacher
4379,1346,48,100.0,1711944000,teacher
4380,1366,48,92.09,1711944000,teacher
4381,1387,48,34.56,1711944000,teacher
4382,1413,48,30.4,1711944000,teacher
4383,1430,48,73.19,1711944000,teacher
4384,1451,48,0.96,1711944000,teacher
4385,1469,48,64.51,1711944000,teacher
4386,1495,48,52.43,1711944000,teacher
4387,1543,48,64.52,1711944000,teacher
4388,1550,48,57.57,1711944000,teacher
4389,1553,48,65.44,1711944000,teacher
4390,1578,48,44.14,1711944000,teacher
4391,1600,48,61.73,1711944000,teacher
4392,1626,48,79.05,1711944000,teacher
4393,1641,48,49.02,1711944000,teacher
4394,1648,48,41.54,1711944000,teacher
4395,1673,48,34.1,1711944000,teacher
4396,1715,48,49.76,1711944000,teacher
4397,1720,48,6.77,1711944000,teacher
4398,1727,48,92.62,1711944000,teacher
4399,1806,48,61.26,1711944000,teacher
4400,1905,48,19.35,1711944000,teacher
4401,1959,48,60.66,1711944000,teacher
4402,1960,48,49.18,1711944000,teacher
4403,1979,48,88.37,1711944000,teacher
4404,1983,48,12.43,1711944000,teacher
4405,13,49,100.0,1711857600,teacher
4406,19,49,59.22,1711857600,teacher
4407,34,49,15.54,1711857600,teacher
4408,58,49,31.18,1711857600,teacher
4409,95,49,79.04,1711857600,teacher
4410,113,49,51.0,1711857600,teacher
4411,139,49,74.19,1711857600,teacher
4412,151,49,97.53,1711857600,teacher
4413,194,49,62.5,1711857600,teacher
4414,198,49,47.89,1711857600,teacher
4415,275,49,58.8,1711857600,teacher
4416,298,49,83.12,1711857600,teacher
4417,383,49,63.16,1711857600,teacher
4418,408,49,2.63,1711857600,teacher
4419,439,49,64.75,1711857600,teacher
4420,450,49,40.6,1711857600,teacher
4421,464,49,63.27,1711857600,teacher
4422,501,49,0.0,1711857600,teacher
4423,531,49,55.4,1711857600,teacher
4424,617,49,59.94,1711857600,teacher
4425,634,49,50.31,1711857600,teacher
4426,640,49,43.1,1711857600,teacher
4427,661,49,47.57,1711857600,teacher
4428,672,49,79.05,1711857600,teacher
4429,749,49,46.12,1711857600,teacher
4430,761,49,88.83,1711857600,teacher
4431,774,49,100.0,1711857600,teacher
4432,824,49,63.85,1711857600,teacher
4433,877,49,38.11,1711857600,teacher
4434,902,49,73.31,1711857600,teacher
4435,935,49,11.65,1711857600,teacher
4436,977,49,62.31,1711857600,teacher
4437,979,49,75.55,1711857600,teacher
4438,1039,49,45.38,1711857600,teacher
4439,1051,49,92.39,1711857600,teacher
4440,1062,49,9.69,1711857600,teacher
4441,1068,49,96.1,1711857600,teacher
4442,1092,49,100.0,1711857600,teacher
4443,1113,49,3.21,1711857600,teacher
4444,1144,49,78.01,1711857600,teacher
4445,1169,49,0.0,1711857600,teacher
4446,1238,49,65.06,1711857600,teacher
4447,1331,49,100.0,1711857600,teacher
4448,1347,49,80.74,1711857600,teacher
4449,1351,49,61.45,1711857600,teacher
4450,1366,49,83.51,1711857600,teacher
4451,1387,49,69.6,1711857600,teacher
4452,1400,49,56.13,1711857600,teacher
4453,1413,49,64.99,1711857600,teacher
4454,1451,49,33.59,1711857600,teacher
4455,1466,49,29.39,1711857600,teacher
4456,1495,49,76.74,1711857600,teacher
4457,1500,49,82.32,1711857600,teacher
4458,1553,49,63.2,1711857600,teacher
4459,1578,49,87.58,1711857600,teacher
4460,1600,49,51.78,1711857600,teacher
4461,1651,49,70.12,1711857600,teacher
4462,1675,49,11.98,1711857600,teacher
4463,1720,49,14.92,1711857600,teacher
4464,1727,49,42.34,1711857600,teacher
4465,1758,49,0.0,1711857600,teacher
4466,1802,49,69.74,1711857600,teacher
4467,1884,49,0.0,1711857600,teacher
4468,1903,49,40.44,1711857600,teacher
4469,1905,49,0.0,1711857600,teacher
4470,1934,49,49.05,1711857600,teacher
4471,1959,49,0.0,1711857600,teacher
4472,1960,49,65.14,1711857600,teacher
4473,1961,49,52.82,1711857600,teacher
4474,1965,49,58.37,1711857600,teacher
4475,1967,49,70.12,1711857600,teacher
4476,34,50,78.71,1712203200,teacher
4477,58,50,97.62,1712203200,teacher
4478,83,50,45.14,1712203200,teacher
4479,95,50,80.14,1712203200,teacher
4480,113,50,82.9,1712203200,teacher
4481,135,50,79.53,1712203200,teacher
4482,194,50,23.45,1712203200,teacher
4483,298,50,36.78,1712203200,teacher
4484,333,50,45.58,1712203200,teacher
4485,359,50,57.96,1712203200,teacher
4486,397,50,37.07,1712203200,teacher
4487,411,50,54.93,1712203200,teacher
4488,412,50,58.87,1712203200,teacher
4489,430,50,41.8,1712203200,teacher
4490,439,50,55.3,1712203200,teacher
4491,464,50,65.02,1712203200,teacher
4492,466,50,64.22,1712203200,teacher
4493,634,50,70.69,1712203200,teacher
4494,665,50,60.18,1712203200,teacher
4495,715,50,0.0,1712203200,teacher
4496,749,50,59.37,1712203200,teacher
4497,750,50,100.0,1712203200,teacher
4498,761,50,56.25,1712203200,teacher
4499,774,50,52.5,1712203200,teacher
4500,789,50,48.48,1712203200,teacher
4501,877,50,56.36,1712203200,teacher
4502,935,50,23.08,1712203200,teacher
4503,977,50,63.13,1712203200,teacher
4504,979,50,74.74,1712203200,teacher
4505,1010,50,59.45,1712203200,teacher
4506,1039,50,70.82,1712203200,teacher
4507,1043,50,100.0,1712203200,teacher
4508,1044,50,91.15,1712203200,teacher
4509,1051,50,44.08,1712203200,teacher
4510,1060,50,21.55,1712203200,teacher
4511,1062,50,54.75,1712203200,teacher
4512,1079,50,71.15,1712203200,teacher
4513,1167,50,48.1,1712203200,teacher
4514,1212,50,100.0,1712203200,teacher
4515,1238,50,49.75,1712203200,teacher
4516,1250,50,43.94,1712203200,teacher
4517,1346,50,0.0,1712203200,teacher
4518,1347,50,45.91,1712203200,teacher
4519,1351,50,99.0,1712203200,teacher
4520,1366,50,49.75,1712203200,teacher
4521,1372,50,0.5,1712203200,teacher
4522,1400,50,48.61,1712203200,teacher
4523,1451,50,62.57,1712203200,teacher
4524,1469,50,54.01,1712203200,teacher
4525,1495,50,84.28,1712203200,teacher
4526,1500,50,12.77,1712203200,teacher
4527,1543,50,76.52,1712203200,teacher
4528,1553,50,55.47,1712203200,teacher
4529,1600,50,62.13,1712203200,teacher
4530,1641,50,33.77,1712203200,teacher
4531,1699,50,15.17,1712203200,teacher
4532,1715,50,78.58,1712203200,teacher
4533,1716,50,59.87,1712203200,teacher
4534,1727,50,43.38,1712203200,teacher
4535,1737,50,0.0,1712203200,teacher
4536,1802,50,30.09,1712203200,teacher
4537,1806,50,37.78,1712203200,teacher
4538,1903,50,100.0,1712203200,teacher
4539,1960,50,57.08,1712203200,teacher
4540,1967,50,52.42,1712203200,teacher
4541,1992,50,22.79,1712203200,teacher
4542,13,51,36.58,1711771200,teacher
4543,58,51,63.02,1711771200,teacher
4544,80,51,45.04,1711771200,teacher
4545,95,51,64.01,1711771200,teacher
4546,113,51,73.43,1711771200,teacher
4547,135,51,56.44,1711771200,teacher
4548,139,51,90.92,1711771200,teacher
4549,194,51,54.26,1711771200,teacher
4550,223,51,13.27,1711771200,teacher
4551,257,51,90.61,1711771200,teacher
4552,298,51,69.97,1711771200,teacher
4553,301,51,50.14,1711771200,teacher
4554,383,51,74.02,1711771200,teacher
4555,412,51,100.0,1711771200,teacher
4556,439,51,44.3,1711771200,teacher
4557,450,51,28.82,1711771200,teacher
4558,464,51,67.3,1711771200,teacher
4559,501,51,78.9,1711771200,teacher
4560,531,51,20.47,1711771200,teacher
4561,634,51,78.09,1711771200,teacher
4562,640,51,1.19,1711771200,teacher
4563,665,51,62.48,1711771200,teacher
4564,672,51,52.38,1711771200,teacher
4565,824,51,95.46,1711771200,teacher
4566,877,51,71.56,1711771200,teacher
4567,902,51,52.29,1711771200,teacher
4568,935,51,69.22,1711771200,teacher
4569,977,51,85.38,1711771200,teacher
4570,979,51,56.14,1711771200,teacher
4571,982,51,47.49,1711771200,teacher
4572,990,51,83.04,1711771200,teacher
4573,1010,51,71.57,1711771200,teacher
4574,1039,51,66.22,1711771200,teacher
4575,1044,51,61.46,1711771200,teacher
4576,1062,51,54.79,1711771200,teacher
4577,1092,51,0.0,1711771200,teacher
4578,1113,51,0.0,1711771200,teacher
4579,1207,51,14.1,1711771200,teacher
4580,1212,51,0.0,1711771200,teacher
4581,1258,51,63.2,1711771200,teacher
4582,1266,51,50.66,1711771200,teacher
4583,1331,51,17.93,1711771200,teacher
4584,1346,51,0.0,1711771200,teacher
4585,1347,51,70.92,1711771200,teacher
4586,1351,51,60.11,1711771200,teacher
4587,1366,51,65.9,1711771200,teacher
4588,1387,51,100.0,1711771200,teacher
4589,1400,51,53.89,1711771200,teacher
4590,1430,51,95.24,1711771200,teacher
4591,1466,51,57.05,1711771200,teacher
4592,1495,51,72.83,1711771200,teacher
4593,1543,51,67.82,1711771200,teacher
4594,1550,51,74.31,1711771200,teacher
4595,1553,51,97.3,1711771200,teacher
4596,1578,51,100.0,1711771200,teacher
4597,1600,51,40.69,1711771200,teacher
4598,1632,51,15.01,1711771200,teacher
4599,1651,51,33.3,1711771200,teacher
4600,1673,51,0.52,1711771200,teacher
4601,1675,51,67.81,1711771200,teacher
4602,1715,51,64.13,1711771200,teacher
4603,1716,51,51.02,1711771200,teacher
4604,1720,51,70.97,1711771200,teacher
4605,1727,51,93.3,1711771200,teacher
4606,1884,51,49.23,1711771200,teacher
4607,1903,51,25.46,1711771200,teacher
4608,1959,51,29.94,1711771200,teacher
4609,1960,51,40.35,1711771200,teacher
4610,1965,51,100.0,1711771200,teacher
4611,1979,51,28.38,1711771200,teacher
4612,1992,51,67.18,1711771200,teacher
4613,80,52,100.0,1711944000,teacher
4614,83,52,28.34,1711944000,teacher
4615,113,52,77.77,1711944000,teacher
4616,135,52,56.07,1711944000,teacher
4617,139,52,21.09,1711944000,teacher
4618,257,52,76.7,1711944000,teacher
4619,275,52,65.21,1711944000,teacher
4620,295,52,66.91,1711944000,teacher
4621,298,52,50.75,1711944000,teacher
4622,300,52,41.83,1711944000,teacher
4623,359,52,46.55,1711944000,teacher
4624,383,52,2.2,1711944000,teacher
4625,397,52,29.65,1711944000,teacher
4626,408,52,29.94,1711944000,teacher
4627,412,52,29.83,1711944000,teacher
4628,439,52,97.85,1711944000,teacher
4629,450,52,100.0,1711944000,teacher
4630,453,52,97.02,1711944000,teacher
4631,464,52,53.72,1711944000,teacher
4632,531,52,35.21,1711944000,teacher
4633,661,52,75.29,1711944000,teacher
4634,672,52,36.41,1711944000,teacher
4635,675,52,100.0,1711944000,teacher
4636,715,52,37.96,1711944000,teacher
4637,749,52,40.55,1711944000,teacher
4638,761,52,49.42,1711944000,teacher
4639,877,52,74.65,1711944000,teacher
4640,935,52,52.39,1711944000,teacher
4641,977,52,69.48,1711944000,teacher
4642,982,52,93.79,1711944000,teacher
4643,990,52,79.29,1711944000,teacher
4644,1039,52,62.07,1711944000,teacher
4645,1043,52,89.55,1711944000,teacher
4646,1051,52,0.0,1711944000,teacher
4647,1062,52,25.9,1711944000,teacher
4648,1079,52,38.41,1711944000,teacher
4649,1092,52,100.0,1711944000,teacher
4650,1104,52,28.11,1711944000,teacher
4651,1129,52,39.2,1711944000,teacher
4652,1144,52,34.04,1711944000,teacher
4653,1169,52,45.58,1711944000,teacher
4654,1190,52,55.32,1711944000,teacher
4655,1207,52,36.31,1711944000,teacher
4656,1238,52,65.42,1711944000,teacher
4657,1258,52,52.02,1711944000,teacher
4658,1266,52,36.31,1711944000,teacher
4659,1347,52,44.17,1711944000,teacher
4660,1351,52,73.01,1711944000,teacher
4661,1366,52,63.61,1711944000,teacher
4662,1377,52,0.0,1711944000,teacher
4663,1387,52,26.65,1711944000,teacher
4664,1400,52,66.49,1711944000,teacher
4665,1430,52,71.52,1711944000,teacher
4666,1466,52,75.09,1711944000,teacher
4667,1469,52,25.96,1711944000,teacher
4668,1495,52,76.58,1711944000,teacher
4669,1500,52,49.32,1711944000,teacher
4670,1543,52,93.88,1711944000,teacher
4671,1553,52,43.44,1711944000,teacher
4672,1600,52,57.08,1711944000,teacher
4673,1641,52,60.78,1711944000,teacher
4674,1648,52,50.08,1711944000,teacher
4675,1651,52,77.5,1711944000,teacher
4676,1675,52,0.0,1711944000,teacher
4677,1715,52,82.28,1711944000,teacher
4678,1716,52,64.84,1711944000,teacher
4679,1720,52,59.76,1711944000,teacher
4680,1727,52,43.43,1711944000,teacher
4681,1802,52,100.0,1711944000,teacher
4682,1884,52,71.14,1711944000,teacher
4683,1934,52,34.21,1711944000,teacher
4684,1961,52,85.53,1711944000,teacher
4685,13,53,49.41,1711684800,teacher
4686,34,53,82.2,1711684800,teacher
4687,53,53,52.73,1711684800,teacher
4688,58,53,58.5,1711684800,teacher
4689,113,53,82.5,1711684800,teacher
4690,135,53,76.77,1711684800,teacher
4691,139,53,50.22,1711684800,teacher
4692,194,53,95.23,1711684800,teacher
4693,275,53,53.03,1711684800,teacher
4694,295,53,22.17,1711684800,teacher
4695,298,53,94.89,1711684800,teacher
4696,301,53,42.64,1711684800,teacher
4697,359,53,24.62,1711684800,teacher
4698,383,53,57.63,1711684800,teacher
4699,397,53,39.29,1711684800,teacher
4700,411,53,60.0,1711684800,teacher
4701,430,53,82.66,1711684800,teacher
4702,459,53,100.0,1711684800,teacher
4703,464,53,72.1,1711684800,teacher
4704,531,53,71.51,1711684800,teacher
4705,612,53,96.59,1711684800,teacher
4706,617,53,39.11,1711684800,teacher
4707,661,53,64.14,1711684800,teacher
4708,665,53,71.25,1711684800,teacher
4709,672,53,58.16,1711684800,teacher
4710,715,53,85.8,1711684800,teacher
4711,750,53,67.19,1711684800,teacher
4712,761,53,20.31,1711684800,teacher
4713,774,53,13.09,1711684800,teacher
4714,789,53,52.74,1711684800,teacher
4715,977,53,67.67,1711684800,teacher
4716,979,53,96.87,1711684800,teacher
4717,982,53,7.47,1711684800,teacher
4718,1010,53,66.41,1711684800,teacher
4719,1039,53,69.79,1711684800,teacher
