id,quiz,userid,uniqueid,timestart,timefinish,sumgrades,state,duration_minutes
3613,15,1700,3613,1709769334,1709769600,40.8,finished,4.42
3614,15,1701,3614,1709769315,1709769600,35.0,finished,4.74
3615,15,1704,3615,1709769445,1709769600,86.0,finished,2.58
3616,15,1706,3616,1709769356,1709769600,39.9,finished,4.06
3617,15,1709,3617,1709769349,1709769600,32.8,finished,4.17
3618,15,1715,3618,1709769497,1709769600,61.5,finished,1.71
3619,15,1716,3619,1709769331,1709769600,45.1,finished,4.48
3620,15,1720,3620,1709769313,1709769600,35.0,finished,4.78
3621,15,1727,3621,1709769360,1709769600,54.4,finished,4.0
3622,15,1737,3622,1709769462,1709769600,16.2,finished,2.29
3623,15,1744,3623,1709769381,1709769600,27.5,finished,3.65
3624,15,1758,3624,1709769416,1709769600,48.9,finished,3.06
3625,15,1759,3625,1709769507,1709769600,8.7,finished,1.54
3626,15,1760,3626,1709769446,1709769600,3.9,finished,2.55
3627,15,1777,3627,1709769435,1709769600,82.2,finished,2.74
3628,15,1802,3628,1709769476,1709769600,62.2,finished,2.05
3629,15,1813,3629,1709769504,1709769600,32.6,finished,1.6
3630,15,1829,3630,1709769396,1709769600,18.0,finished,3.4
3631,15,1852,3631,1709769329,1709769600,10.0,finished,4.52
3632,15,1854,3632,1709769476,1709769600,52.7,finished,2.06
3633,15,1863,3633,1709769338,1709769600,18.5,finished,4.37
3634,15,1870,3634,1709769480,1709769600,35.6,finished,1.99
3635,15,1903,3635,1709769411,1709769600,44.9,finished,3.14
3636,15,1905,3636,1709769439,1709769600,32.7,finished,2.68
3637,15,1910,3637,1709769417,1709769600,12.7,finished,3.03
3638,15,1934,3638,1709769325,1709769600,50.8,finished,4.57
3639,15,1959,3639,1709769510,1709769600,35.7,finished,1.49
3640,15,1960,3640,1709769400,1709769600,31.5,finished,3.33
3641,15,1961,3641,1709769374,1709769600,38.1,finished,3.75
3642,15,1965,3642,1709769301,1709769600,43.6,finished,4.98
3643,15,1979,3643,1709769448,1709769600,40.9,finished,2.52
3644,15,1989,3644,1709769440,1709769600,13.3,finished,2.65
3645,15,1992,3645,1709769426,1709769600,51.7,finished,2.89
3646,15,1999,3646,1709769461,1709769600,50.7,finished,2.3
3647,16,8,3647,1711547769,1711548000,46.1,finished,3.84
3648,16,13,3648,1711547840,1711548000,72.5,finished,2.65
3649,16,19,3649,1711547731,1711548000,38.8,finished,4.47
3650,16,34,3650,1711547852,1711548000,53.4,finished,2.47
3651,16,40,3651,1711547809,1711548000,40.6,finished,3.18
3652,16,53,3652,1711547801,1711548000,44.5,finished,3.31
3653,16,55,3653,1711547741,1711548000,35.6,finished,4.31
3654,16,58,3654,1711547898,1711548000,65.9,finished,1.68
3655,16,80,3655,1711547739,1711548000,57.2,finished,4.34
3656,16,83,3656,1711547731,1711548000,42.7,finished,4.47
3657,16,95,3657,1711547709,1711548000,82.8,finished,4.84
3658,16,96,3658,1711547875,1711548000,44.1,finished,2.07
3659,16,113,3659,1711547819,1711548000,53.4,finished,3.01
3660,16,116,3660,1711547860,1711548000,21.4,finished,2.32
3661,16,118,3661,1711547923,1711548000,71.8,finished,1.27
3662,16,135,3662,1711547737,1711548000,46.2,finished,4.37
3663,16,179,3663,1711547916,1711548000,9.5,finished,1.4
3664,16,186,3664,1711547883,1711548000,71.9,finished,1.95
3665,16,189,3665,1711547911,1711548000,54.5,finished,1.47
3666,16,194,3666,1711547915,1711548000,29.5,finished,1.41
3667,16,198,3667,1711547757,1711548000,14.7,finished,4.05
3668,16,208,3668,1711547912,1711548000,40.7,finished,1.47
3669,16,223,3669,1711547901,1711548000,46.6,finished,1.64
3670,16,241,3670,1711547736,1711548000,24.0,finished,4.39
3671,16,246,3671,1711547837,1711548000,5.9,finished,2.71
3672,16,257,3672,1711547802,1711548000,64.1,finished,3.28
3673,16,275,3673,1711547846,1711548000,24.9,finished,2.56
3674,16,295,3674,1711547773,1711548000,60.0,finished,3.78
3675,16,298,3675,1711547888,1711548000,60.5,finished,1.85
3676,16,300,3676,1711547891,1711548000,49.0,finished,1.82
3677,16,301,3677,1711547829,1711548000,39.0,finished,2.85
3678,16,333,3678,1711547754,1711548000,31.2,finished,4.1
3679,16,342,3679,1711547733,1711548000,14.6,finished,4.44
3680,16,345,3680,1711547904,1711548000,73.1,finished,1.59
3681,16,358,3681,1711547722,1711548000,58.0,finished,4.63
3682,16,359,3682,1711547918,1711548000,56.7,finished,1.36
3683,16,370,3683,1711547729,1711548000,14.5,finished,4.51
3684,16,383,3684,1711547794,1711548000,36.0,finished,3.43
3685,16,397,3685,1711547896,1711548000,66.5,finished,1.72
3686,16,411,3686,1711547770,1711548000,32.0,finished,3.82
3687,16,412,3687,1711547803,1711548000,27.7,finished,3.27
3688,16,430,3688,1711547731,1711548000,59.1,finished,4.48
3689,16,432,3689,1711547725,1711548000,16.5,finished,4.58
3690,16,439,3690,1711547844,1711548000,51.2,finished,2.6
3691,16,453,3691,1711547839,1711548000,50.4,finished,2.68
3692,16,459,3692,1711547897,1711548000,28.4,finished,1.71
3693,16,464,3693,1711547856,1711548000,68.9,finished,2.39
3694,16,470,3694,1711547740,1711548000,80.0,finished,4.32
3695,16,502,3695,1711547734,1711548000,18.1,finished,4.43
3696,16,531,3696,1711547753,1711548000,43.1,finished,4.11
3697,16,572,3697,1711547787,1711548000,56.4,finished,3.54
3698,16,577,3698,1711547736,1711548000,7.6,finished,4.4
3699,16,591,3699,1711547911,1711548000,15.3,finished,1.47
3700,16,612,3700,1711547853,1711548000,39.7,finished,2.45
3701,16,617,3701,1711547748,1711548000,43.4,finished,4.19
3702,16,634,3702,1711547787,1711548000,68.6,finished,3.54
3703,16,640,3703,1711547795,1711548000,10.0,finished,3.41
3704,16,661,3704,1711547709,1711548000,71.0,finished,4.83
3705,16,665,3705,1711547862,1711548000,81.6,finished,2.29
3706,16,672,3706,1711547728,1711548000,61.7,finished,4.53
3707,16,675,3707,1711547819,1711548000,69.5,finished,3.01
3708,16,704,3708,1711547892,1711548000,28.7,finished,1.79
3709,16,711,3709,1711547809,1711548000,12.8,finished,3.18
3710,16,715,3710,1711547795,1711548000,47.8,finished,3.4
3711,16,749,3711,1711547738,1711548000,16.7,finished,4.36
3712,16,750,3712,1711547711,1711548000,59.0,finished,4.81
3713,16,761,3713,1711547841,1711548000,58.1,finished,2.64
3714,16,774,3714,1711547819,1711548000,54.4,finished,3.01
3715,16,785,3715,1711547933,1711548000,32.8,finished,1.11
3716,16,789,3716,1711547759,1711548000,44.1,finished,4.01
3717,16,857,3717,1711547938,1711548000,35.7,finished,1.02
3718,16,863,3718,1711547778,1711548000,84.4,finished,3.69
3719,16,902,3719,1711547839,1711548000,48.0,finished,2.68
3720,16,913,3720,1711547708,1711548000,53.6,finished,4.85
3721,16,914,3721,1711547820,1711548000,5.2,finished,2.99
3722,16,915,3722,1711547935,1711548000,27.9,finished,1.07
3723,16,935,3723,1711547748,1711548000,34.5,finished,4.19
3724,16,965,3724,1711547894,1711548000,20.8,finished,1.75
3725,16,977,3725,1711547714,1711548000,66.5,finished,4.76
3726,16,979,3726,1711547773,1711548000,48.5,finished,3.77
3727,16,982,3727,1711547820,1711548000,30.7,finished,3.0
3728,16,990,3728,1711547795,1711548000,46.1,finished,3.4
3729,16,999,3729,1711547925,1711548000,16.1,finished,1.24
3730,16,1010,3730,1711547739,1711548000,51.4,finished,4.34
3731,16,1014,3731,1711547868,1711548000,25.1,finished,2.19
3732,16,1039,3732,1711547903,1711548000,66.1,finished,1.6
3733,16,1044,3733,1711547749,1711548000,41.0,finished,4.18
3734,16,1051,3734,1711547763,1711548000,57.9,finished,3.94
3735,16,1060,3735,1711547760,1711548000,23.0,finished,3.99
3736,16,1062,3736,1711547735,1711548000,56.0,finished,4.41
3737,16,1068,3737,1711547835,1711548000,52.3,finished,2.74
3738,16,1071,3738,1711547897,1711548000,18.7,finished,1.71
3739,16,1079,3739,1711547934,1711548000,18.3,finished,1.1
3740,16,1083,3740,1711547878,1711548000,13.6,finished,2.03
3741,16,1086,3741,1711547903,1711548000,65.8,finished,1.61
3742,16,1087,3742,1711547892,1711548000,41.9,finished,1.79
3743,16,1088,3743,1711547900,1711548000,41.5,finished,1.66
3744,16,1092,3744,1711547718,1711548000,29.6,finished,4.7
3745,16,1104,3745,1711547790,1711548000,62.9,finished,3.49
3746,16,1113,3746,1711547725,1711548000,53.6,finished,4.57
3747,16,1120,3747,1711547713,1711548000,43.4,finished,4.77
3748,16,1129,3748,1711547737,1711548000,31.2,finished,4.37
3749,16,1134,3749,1711547711,1711548000,34.6,finished,4.81
3750,16,1135,3750,1711547800,1711548000,6.6,finished,3.32
3751,16,1144,3751,1711547920,1711548000,37.6,finished,1.32
3752,16,1166,3752,1711547713,1711548000,24.2,finished,4.77
3753,16,1167,3753,1711547746,1711548000,39.2,finished,4.22
3754,16,1169,3754,1711547931,1711548000,40.3,finished,1.14
3755,16,1190,3755,1711547767,1711548000,50.1,finished,3.87
3756,16,1194,3756,1711547840,1711548000,14.6,finished,2.65
3757,16,1207,3757,1711547794,1711548000,54.2,finished,3.42
3758,16,1238,3758,1711547865,1711548000,75.8,finished,2.25
3759,16,1250,3759,1711547712,1711548000,23.1,finished,4.79
3760,16,1257,3760,1711547939,1711548000,34.6,finished,1.01
3761,16,1258,3761,1711547763,1711548000,33.6,finished,3.95
3762,16,1266,3762,1711547808,1711548000,34.9,finished,3.18
3763,16,1331,3763,1711547760,1711548000,26.6,finished,4.0
3764,16,1336,3764,1711547719,1711548000,22.9,finished,4.68
3765,16,1342,3765,1711547909,1711548000,36.8,finished,1.5
3766,16,1346,3766,1711547733,1711548000,51.9,finished,4.44
3767,16,1347,3767,1711547855,1711548000,75.1,finished,2.42
3768,16,1351,3768,1711547822,1711548000,23.6,finished,2.96
3769,16,1377,3769,1711547820,1711548000,46.7,finished,2.99
3770,16,1378,3770,1711547731,1711548000,35.5,finished,4.48
3771,16,1385,3771,1711547889,1711548000,21.2,finished,1.85
3772,16,1387,3772,1711547879,1711548000,31.9,finished,2.02
3773,16,1430,3773,1711547716,1711548000,76.8,finished,4.73
3774,16,1440,3774,1711547937,1711548000,6.7,finished,1.04
3775,16,1451,3775,1711547793,1711548000,26.7,finished,3.43
3776,16,1453,3776,1711547709,1711548000,1.5,finished,4.84
3777,16,1459,3777,1711547906,1711548000,29.3,finished,1.56
3778,16,1465,3778,1711547705,1711548000,36.5,finished,4.91
3779,16,1466,3779,1711547880,1711548000,52.0,finished,1.99
3780,16,1469,3780,1711547894,1711548000,42.0,finished,1.77
3781,16,1478,3781,1711547756,1711548000,35.1,finished,4.06
3782,16,1495,3782,1711547722,1711548000,75.1,finished,4.62
3783,16,1543,3783,1711547767,1711548000,77.9,finished,3.88
3784,16,1550,3784,1711547848,1711548000,79.0,finished,2.52
3785,16,1553,3785,1711547936,1711548000,38.3,finished,1.05
3786,16,1562,3786,1711547872,1711548000,62.3,finished,2.13
3787,16,1563,3787,1711547922,1711548000,20.0,finished,1.28
3788,16,1578,3788,1711547908,1711548000,37.3,finished,1.52
3789,16,1600,3789,1711547730,1711548000,80.0,finished,4.49
3790,16,1626,3790,1711547761,1711548000,62.5,finished,3.97
3791,16,1632,3791,1711547901,1711548000,33.9,finished,1.65
3792,16,1641,3792,1711547889,1711548000,37.8,finished,1.85
3793,16,1648,3793,1711547814,1711548000,43.1,finished,3.1
3794,16,1651,3794,1711547710,1711548000,68.9,finished,4.83
3795,16,1673,3795,1711547786,1711548000,45.0,finished,3.55
3796,16,1675,3796,1711547723,1711548000,54.1,finished,4.61
3797,16,1699,3797,1711547899,1711548000,18.7,finished,1.67
3798,16,1700,3798,1711547746,1711548000,50.3,finished,4.22
3799,16,1714,3799,1711547901,1711548000,19.3,finished,1.64
3800,16,1715,3800,1711547789,1711548000,71.3,finished,3.51
3801,16,1720,3801,1711547873,1711548000,56.2,finished,2.11
3802,16,1727,3802,1711547863,1711548000,82.7,finished,2.28
3803,16,1737,3803,1711547931,1711548000,24.0,finished,1.14
3804,16,1806,3804,1711547902,1711548000,73.3,finished,1.62
3805,16,1813,3805,1711547895,1711548000,28.3,finished,1.74
3806,16,1854,3806,1711547933,1711548000,23.6,finished,1.11
3807,16,1884,3807,1711547821,1711548000,36.4,finished,2.97
3808,16,1903,3808,1711547864,1711548000,63.5,finished,2.25
3809,16,1905,3809,1711547799,1711548000,61.0,finished,3.34
3810,16,1934,3810,1711547841,1711548000,57.9,finished,2.64
3811,16,1959,3811,1711547912,1711548000,52.3,finished,1.45
3812,16,1960,3812,1711547857,1711548000,39.1,finished,2.37
3813,16,1961,3813,1711547929,1711548000,21.9,finished,1.18
3814,16,1965,3814,1711547861,1711548000,44.2,finished,2.31
3815,16,1967,3815,1711547787,1711548000,54.0,finished,3.55
3816,16,1979,3816,1711547927,1711548000,60.0,finished,1.22
3817,16,1983,3817,1711547756,1711548000,16.1,finished,4.06
3818,17,19,3818,1711626931,1711627200,37.1,finished,4.47
3819,17,40,3819,1711627096,1711627200,42.5,finished,1.72
3820,17,43,3820,1711626943,1711627200,83.7,finished,4.28
3821,17,55,3821,1711626903,1711627200,38.6,finished,4.94
3822,17,58,3822,1711626915,1711627200,72.1,finished,4.74
3823,17,80,3823,1711627054,1711627200,34.8,finished,2.43
3824,17,83,3824,1711627075,1711627200,54.6,finished,2.08
3825,17,95,3825,1711626905,1711627200,80.0,finished,4.91
3826,17,101,3826,1711626954,1711627200,18.7,finished,4.1
3827,17,113,3827,1711626940,1711627200,63.2,finished,4.33
3828,17,116,3828,1711626984,1711627200,12.8,finished,3.58
3829,17,118,3829,1711627007,1711627200,13.2,finished,3.21
3830,17,135,3830,1711627123,1711627200,68.7,finished,1.28
3831,17,139,3831,1711627079,1711627200,17.1,finished,2.01
3832,17,151,3832,1711626904,1711627200,33.3,finished,4.93
3833,17,186,3833,1711626919,1711627200,81.8,finished,4.68
3834,17,189,3834,1711627059,1711627200,53.6,finished,2.34
3835,17,194,3835,1711626929,1711627200,19.7,finished,4.51
3836,17,208,3836,1711627067,1711627200,71.2,finished,2.2
3837,17,214,3837,1711627086,1711627200,60.5,finished,1.89
3838,17,223,3838,1711627133,1711627200,59.3,finished,1.11
3839,17,224,3839,1711626940,1711627200,14.5,finished,4.32
3840,17,241,3840,1711627059,1711627200,38.6,finished,2.34
3841,17,275,3841,1711626929,1711627200,61.9,finished,4.5
3842,17,295,3842,1711627024,1711627200,56.5,finished,2.93
3843,17,298,3843,1711626996,1711627200,46.3,finished,3.39
3844,17,300,3844,1711626996,1711627200,43.3,finished,3.4
3845,17,301,3845,1711627080,1711627200,54.0,finished,1.99
3846,17,333,3846,1711627009,1711627200,31.8,finished,3.17
3847,17,342,3847,1711627015,1711627200,2.4,finished,3.08
3848,17,358,3848,1711626909,1711627200,48.7,finished,4.84
3849,17,359,3849,1711626959,1711627200,74.6,finished,4.01
3850,17,380,3850,1711626963,1711627200,48.6,finished,3.94
3851,17,383,3851,1711627133,1711627200,44.6,finished,1.11
3852,17,397,3852,1711627136,1711627200,30.3,finished,1.05
3853,17,408,3853,1711627085,1711627200,60.9,finished,1.92
3854,17,411,3854,1711627132,1711627200,56.2,finished,1.13
3855,17,412,3855,1711626977,1711627200,37.9,finished,3.71
3856,17,430,3856,1711627009,1711627200,22.1,finished,3.18
3857,17,432,3857,1711626985,1711627200,29.1,finished,3.58
3858,17,450,3858,1711627060,1711627200,65.8,finished,2.32
3859,17,452,3859,1711627006,1711627200,10.7,finished,3.22
3860,17,459,3860,1711627092,1711627200,34.9,finished,1.8
3861,17,464,3861,1711627034,1711627200,43.4,finished,2.76
3862,17,466,3862,1711627022,1711627200,67.3,finished,2.96
3863,17,470,3863,1711626922,1711627200,56.7,finished,4.62
3864,17,501,3864,1711627071,1711627200,33.0,finished,2.14
3865,17,503,3865,1711627028,1711627200,24.8,finished,2.85
3866,17,521,3866,1711627042,1711627200,0.4,finished,2.63
3867,17,531,3867,1711627137,1711627200,55.9,finished,1.05
3868,17,572,3868,1711627096,1711627200,43.2,finished,1.73
3869,17,577,3869,1711626963,1711627200,14.0,finished,3.95
3870,17,591,3870,1711627021,1711627200,27.6,finished,2.97
3871,17,599,3871,1711626957,1711627200,21.8,finished,4.04
3872,17,603,3872,1711627092,1711627200,30.0,finished,1.8
3873,17,612,3873,1711627121,1711627200,46.1,finished,1.31
3874,17,617,3874,1711626945,1711627200,56.1,finished,4.24
3875,17,634,3875,1711627099,1711627200,84.9,finished,1.67
3876,17,640,3876,1711627017,1711627200,30.2,finished,3.05
3877,17,646,3877,1711626968,1711627200,19.9,finished,3.85
3878,17,661,3878,1711626992,1711627200,72.4,finished,3.46
3879,17,665,3879,1711627063,1711627200,79.3,finished,2.27
3880,17,672,3880,1711626944,1711627200,93.2,finished,4.25
3881,17,675,3881,1711627135,1711627200,72.8,finished,1.07
3882,17,704,3882,1711626992,1711627200,6.7,finished,3.45
3883,17,715,3883,1711627122,1711627200,39.5,finished,1.28
3884,17,724,3884,1711627029,1711627200,25.8,finished,2.84
3885,17,749,3885,1711626906,1711627200,39.0,finished,4.9
3886,17,761,3886,1711626903,1711627200,32.8,finished,4.94
3887,17,774,3887,1711627120,1711627200,19.9,finished,1.33
3888,17,782,3888,1711626958,1711627200,23.5,finished,4.02
3889,17,785,3889,1711627031,1711627200,37.7,finished,2.81
3890,17,789,3890,1711626964,1711627200,46.7,finished,3.92
3891,17,824,3891,1711626990,1711627200,48.9,finished,3.49
3892,17,863,3892,1711626922,1711627200,48.8,finished,4.63
3893,17,871,3893,1711626954,1711627200,30.7,finished,4.09
3894,17,877,3894,1711626980,1711627200,76.1,finished,3.66
3895,17,902,3895,1711626932,1711627200,67.9,finished,4.46
3896,17,913,3896,1711627022,1711627200,30.7,finished,2.95
3897,17,914,3897,1711626975,1711627200,17.8,finished,3.75
3898,17,935,3898,1711626999,1711627200,53.0,finished,3.35
3899,17,942,3899,1711627018,1711627200,41.2,finished,3.02
3900,17,977,3900,1711626995,1711627200,67.5,finished,3.41
3901,17,979,3901,1711626935,1711627200,77.0,finished,4.41
3902,17,982,3902,1711626989,1711627200,53.2,finished,3.51
3903,17,995,3903,1711627121,1711627200,3.0,finished,1.31
3904,17,999,3904,1711627113,1711627200,25.6,finished,1.45
3905,17,1010,3905,1711626905,1711627200,57.4,finished,4.91
3906,17,1017,3906,1711626958,1711627200,75.8,finished,4.03
3907,17,1027,3907,1711626959,1711627200,18.9,finished,4.02
3908,17,1039,3908,1711627126,1711627200,68.3,finished,1.23
3909,17,1043,3909,1711626980,1711627200,26.3,finished,3.66
3910,17,1044,3910,1711626915,1711627200,48.2,finished,4.74
3911,17,1051,3911,1711627099,1711627200,52.6,finished,1.67
3912,17,1060,3912,1711627116,1711627200,47.2,finished,1.39
3913,17,1062,3913,1711626960,1711627200,52.4,finished,3.99
3914,17,1068,3914,1711627027,1711627200,62.7,finished,2.88
3915,17,1071,3915,1711627077,1711627200,14.8,finished,2.04
3916,17,1079,3916,1711627026,1711627200,55.2,finished,2.89
3917,17,1083,3917,1711626925,1711627200,13.3,finished,4.58
3918,17,1086,3918,1711626943,1711627200,71.3,finished,4.27
3919,17,1088,3919,1711626944,1711627200,72.4,finished,4.26
3920,17,1092,3920,1711627005,1711627200,51.8,finished,3.24
3921,17,1104,3921,1711626936,1711627200,37.6,finished,4.39
3922,17,1113,3922,1711627108,1711627200,50.3,finished,1.52
3923,17,1134,3923,1711627005,1711627200,37.7,finished,3.24
3924,17,1135,3924,1711627007,1711627200,20.7,finished,3.21
3925,17,1144,3925,1711627090,1711627200,52.6,finished,1.82
3926,17,1167,3926,1711627026,1711627200,60.2,finished,2.89
3927,17,1169,3927,1711627008,1711627200,56.6,finished,3.18
3928,17,1188,3928,1711627032,1711627200,21.7,finished,2.79
3929,17,1190,3929,1711627086,1711627200,35.6,finished,1.89
3930,17,1194,3930,1711627049,1711627200,36.9,finished,2.51
3931,17,1200,3931,1711627002,1711627200,38.9,finished,3.3
3932,17,1207,3932,1711627063,1711627200,37.4,finished,2.28
3933,17,1212,3933,1711626931,1711627200,46.9,finished,4.48
3934,17,1238,3934,1711627074,1711627200,51.2,finished,2.09
3935,17,1257,3935,1711626944,1711627200,46.6,finished,4.26
3936,17,1258,3936,1711627009,1711627200,44.8,finished,3.17
3937,17,1266,3937,1711626975,1711627200,26.2,finished,3.74
3938,17,1268,3938,1711627011,1711627200,23.3,finished,3.14
3939,17,1331,3939,1711627074,1711627200,51.8,finished,2.08
3940,17,1334,3940,1711627013,1711627200,37.1,finished,3.1
3941,17,1336,3941,1711627007,1711627200,11.9,finished,3.2
